metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail price is positive numeric,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_reqs,1786976478,1.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_duration,1786976478,1.766300,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
http_req_blocked,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=read_product_detail,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
http_req_sending,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
http_req_waiting,1786976478,1.254000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
http_req_receiving,1786976478,0.512300,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&spike_phase=spike_peak_32&test_phase=official_spike&step=read_product_detail,
http_req_failed,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
latency_read_product_detail_ms,1786976478,1.766300,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
spike_spike_peak_32_http_duration_ms,1786976478,1.766300,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_latency_read_product_detail_ms,1786976478,1.766300,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_read_product_detail,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail status is 200,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail id matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
checks,1786976478,1.000000,product detail category matches selection,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail name is non-empty,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail price is positive numeric,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_reqs,1786976478,1.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&test_phase=official_spike&step=read_product_detail&spike_phase=spike_peak_32,
http_req_duration,1786976478,1.315700,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=read_product_detail,
http_req_blocked,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=read_product_detail,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=read_product_detail,
http_req_sending,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&spike_phase=spike_peak_32&target_vus=32,
http_req_waiting,1786976478,0.786400,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
http_req_receiving,1786976478,0.529300,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
http_req_failed,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
latency_read_product_detail_ms,1786976478,1.315700,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976478,1.315700,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
spike_spike_peak_32_latency_read_product_detail_ms,1786976478,1.315700,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_read_product_detail,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail id matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
checks,1786976478,1.000000,product detail category matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail name is non-empty,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
checks,1786976478,1.000000,product detail price is positive numeric,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,checkout payload has exact CSV shipping address,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=checkout&spike_phase=spike_peak_32&test_phase=official_spike,
checks,1786976478,1.000000,checkout total is correlated and positive,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
http_reqs,1786976478,1.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=checkout,
http_req_duration,1786976478,10.792500,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
http_req_blocked,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,target_vus=32&step=checkout&test_phase=official_spike&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,step=checkout&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=checkout,
http_req_sending,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,target_vus=32&spike_phase=spike_peak_32&test_phase=official_spike&step=checkout,
http_req_waiting,1786976478,10.792500,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,test_phase=official_spike&step=checkout&spike_phase=spike_peak_32&target_vus=32,
http_req_receiving,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,test_phase=official_spike&step=checkout&target_vus=32&spike_phase=spike_peak_32,
http_req_failed,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/checkout,HTTP/1.1,spike,,200,,,http://localhost:3000/api/checkout,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=checkout,
latency_checkout_ms,1786976478,10.792500,,,,,,,,,spike,,,,,,step=checkout&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_http_duration_ms,1786976478,10.792500,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_latency_checkout_ms,1786976478,10.792500,,,,,,,,,spike,,,,,,target_vus=32&step=checkout&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_requests_checkout,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
checks,1786976478,1.000000,checkout status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
checks,1786976478,1.000000,checkout message is correct,,,,,,,,spike,,,,,,step=checkout&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
checks,1786976478,1.000000,checkout order id is positive,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=checkout&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=checkout,
workflow_success,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
spike_spike_peak_32_workflow_success,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
spike_spike_peak_32_workflows_completed,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
spike_cross_phase_iterations,1786976478,1.000000,,,,,,,,,spike,,,,,,end_phase=spike_peak_32&workflow_result=success&test_phase=official_spike&target_vus=32&start_phase=pre_spike_steady_4&spike_phase=spike_peak_32,
data_sent,1786976478,2252.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
data_received,1786976478,4446.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
iteration_duration,1786976478,14230.350900,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
iterations,1786976478,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
http_reqs,1786976478,1.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=register,
http_req_duration,1786976478,8.209600,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,spike_phase=spike_peak_32&step=register&test_phase=official_spike&target_vus=32,
http_req_blocked,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,target_vus=32&test_phase=official_spike&step=register&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,target_vus=32&step=register&spike_phase=spike_peak_32&test_phase=official_spike,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
http_req_sending,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=register,
http_req_waiting,1786976478,8.209600,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,step=register&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
http_req_receiving,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
http_req_failed,1786976478,0.000000,,,,true,,POST,http://localhost:3000/api/register,HTTP/1.1,spike,,200,,,http://localhost:3000/api/register,step=register&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
latency_register_ms,1786976478,8.209600,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976478,8.209600,,,,,,,,,spike,,,,,,step=register&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=register,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
spike_spike_peak_32_latency_register_ms,1786976478,8.209600,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_register,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
checks,1786976478,1.000000,register status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
checks,1786976478,1.000000,register message is correct,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,step=register&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
checks,1786976478,1.000000,register user id is positive,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=register&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=register,
http_reqs,1786976478,1.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_duration,1786976478,1.511000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_blocked,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&spike_phase=spike_peak_32&step=read_product_detail&test_phase=official_spike,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=read_product_detail,
http_req_sending,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_waiting,1786976478,1.511000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
http_req_receiving,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&spike_phase=spike_peak_32&target_vus=32,
http_req_failed,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=read_product_detail,
latency_read_product_detail_ms,1786976478,1.511000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976478,1.511000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
spike_spike_peak_32_latency_read_product_detail_ms,1786976478,1.511000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_read_product_detail,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
checks,1786976478,1.000000,product detail id matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail category matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail name is non-empty,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
checks,1786976478,1.000000,product detail price is positive numeric,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_reqs,1786976478,1.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=read_product_detail,
http_req_duration,1786976478,2.042700,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&step=read_product_detail&test_phase=official_spike&spike_phase=spike_peak_32,
http_req_blocked,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=read_product_detail,
http_req_sending,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=read_product_detail,
http_req_waiting,1786976478,2.042700,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_receiving,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
http_req_failed,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=read_product_detail,
latency_read_product_detail_ms,1786976478,2.042700,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976478,2.042700,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_latency_read_product_detail_ms,1786976478,2.042700,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_read_product_detail,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail id matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail category matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
